	3285	0.2
  1117	   965	-12267.072983
  1119	   966	-12267.079973
  1124	   967	-12267.089634
  1129	   968	-12267.098952
  1139	   969	-12267.109491
  1142	   970	-12267.136420
  1143	   971	-12267.142391
  1145	   972	-12267.149553
  1146	   973	-12267.166094
  1148	   974	-12267.179065
  1150	   975	-12267.184135
  1153	   976	-12267.190411
  1162	   977	-12267.199734
  1163	   978	-12267.212958
  1166	   979	-12267.230069
  1169	   980	-12267.234539
  1172	   981	-12267.248557
  1176	   982	-12267.254092
  1177	   983	-12267.256263
  1180	   984	-12267.258966
  1181	   985	-12267.278041
  1182	   986	-12267.283155
  1183	   987	-12267.285738
  1184	   988	-12267.287458
  1185	   989	-12267.295080
  1190	   990	-12267.300491
  1191	   991	-12267.304780
  1192	   992	-12267.307066
  1193	   993	-12267.319993
  1194	   994	-12267.333222
  1199	   995	-12267.338553
  1200	   996	-12267.342734
  1201	   997	-12267.351242
  1202	   998	-12267.354561
  1203	   999	-12267.369673
  1204	  1000	-12267.395768
  1206	  1001	-12267.405149
  1210	  1002	-12267.410047
  1211	  1003	-12267.426055
  1212	  1004	-12267.428015
  1214	  1005	-12267.434829
  1215	  1006	-12267.443560
  1220	  1007	-12267.446514
  1221	  1008	-12267.454937
  1222	  1009	-12267.481803
  1223	  1010	-12267.485379
  1225	  1011	-12267.489787
  1229	  1012	-12267.502097
  1231	  1013	-12267.514024
  1233	  1014	-12267.515600
  1244	  1015	-12267.523610
  1246	  1016	-12267.529020
  1247	  1017	-12267.536165
  1248	  1018	-12267.538910
  1255	  1019	-12267.570238
  1257	  1020	-12267.571581
  1258	  1021	-12267.573619
  1261	  1022	-12267.575019
  1264	  1023	-12267.578096
  1268	  1024	-12267.594329
  1269	  1025	-12267.600093
  1275	  1026	-12267.601250
  1276	  1027	-12267.628560
  1277	  1028	-12267.630672
  1280	  1029	-12267.643260
  1281	  1030	-12267.649093
  1282	  1031	-12267.650593
  1283	  1032	-12267.654471
  1284	  1033	-12267.659147
  1285	  1034	-12267.661762
  1287	  1035	-12267.663907
  1289	  1036	-12267.671617
  1291	  1037	-12267.681864
  1292	  1038	-12267.686795
  1294	  1039	-12267.692415
  1299	  1040	-12267.693429
  1300	  1041	-12267.695265
  1301	  1042	-12267.707686
  1302	  1043	-12267.712860
  1304	  1044	-12267.722312
  1308	  1045	-12267.726323
  1309	  1046	-12267.747295
  1310	  1047	-12267.748591
  1312	  1048	-12267.753528
  1320	  1049	-12267.762718
  1324	  1050	-12267.769611
  1326	  1051	-12267.773666
  1327	  1052	-12267.796303
  1329	  1053	-12267.798214
  1330	  1054	-12267.805106
  1333	  1055	-12267.807817
  1335	  1056	-12267.810761
